ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Sales,year,month
10262,24,67.14,10,4.545070551301296e+25,6/24/2004 0:00,Cancelled,2,6,2004,Planes,68,S24_2841,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Small,6741713840931.915,2010,January
10274,40,65.08,2,2.1089208705018063e+27,7/21/2004 0:00,Shipped,3,7,2004,Planes,68,S24_2841,Collectables For Less Inc.,6175558555,7825 Douglas Av.,nan,Brickhaven,MA,58339,USA,nan,Nelson,Allen,Small,45922988475292.05,2011,January
10284,30,73.99,12,5.893241742276694e+26,8/21/2004 0:00,Shipped,3,8,2004,Planes,68,S24_2841,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",nan,Oslo,nan,N 0106,Norway,EMEA,Klaeboe,Jan,Small,24275999963496.24,2012,January
10296,21,71.25,8,2.512079082823984e+25,9/15/2004 0:00,Shipped,3,9,2004,Planes,68,S24_2841,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,nan,Munich,nan,80686,Germany,EMEA,Donnermeyer,Michael,Small,5012064527541.504,2013,January
10307,25,75.36,2,1.587256768329147e+26,10/14/2004 0:00,Shipped,4,10,2004,Planes,68,S24_2841,"Classic Gift Ideas, Inc",2155554695,782 First Street,nan,Philadelphia,PA,71270,USA,nan,Cervantes,Francisca,Small,12598637895936.0,2014,January
10316,34,63.71,10,4.847213811934965e+26,11/1/2004 0:00,Shipped,4,11,2004,Planes,68,S24_2841,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,nan,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,22016388922652.52,2015,January
10328,48,58.92,1,4.092906319133582e+27,11/12/2004 0:00,Shipped,4,11,2004,Planes,68,S24_2841,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,nan,Bergamo,nan,24100,Italy,EMEA,Rovelli,Giovanni,Small,63975826052764.51,2015,January
10339,55,100.0,12,2.2244445540134183e+30,11/23/2004 0:00,Shipped,4,11,2004,Planes,68,S24_2841,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,nan,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,1491457191478662.0,2015,January
10351,25,74.68,5,1.476231756554934e+26,12/3/2004 0:00,Shipped,4,12,2004,Planes,68,S24_2841,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,nan,London,nan,WX3 6FW,UK,EMEA,Brown,Ann,Small,12150027804721.0,2016,January
10373,38,70.44,7,2.635260493171955e+27,1/31/2005 0:00,Shipped,1,1,2005,Planes,68,S24_2841,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,nan,Oulu,nan,90110,Finland,EMEA,Koskitalo,Pirkko,Small,51334788332786.13,2006,January
10386,39,55.96,1,5.146814345394694e+26,3/1/2005 0:00,Resolved,1,3,2005,Planes,68,S24_2841,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Small,22686591514360.844,2008,January
10398,28,57.55,3,4.545973235336823e+25,3/30/2005 0:00,Shipped,1,3,2005,Planes,68,S24_2841,Reims Collectables,26.47.1555,59 rue de l'Abbaye,nan,Reims,nan,51100,France,EMEA,Henriot,Paul,Small,6742383284371.204,2008,January
10400,24,61.66,2,2.299948422299437e+25,4/1/2005 0:00,Shipped,2,4,2005,Planes,68,S24_2841,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,nan,San Jose,CA,94217,USA,nan,Frick,Sue,Small,4795777749541.191,2009,January
10415,21,67.82,1,1.6928428416440815e+25,5/9/2005 0:00,Disputed,2,5,2005,Planes,68,S24_2841,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,nan,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,4114417141763.924,2010,January
10110,46,100.0,10,1.5546223072895908e+30,3/18/2003 0:00,Shipped,1,3,2003,Classic Cars,117,S24_2887,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,nan,Manchester,nan,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,1246844941157316.0,2006,January
10124,25,93.95,9,9.2617775286692e+26,5/21/2003 0:00,Shipped,2,5,2003,Classic Cars,117,S24_2887,Signal Gift Stores,7025551838,8489 Strong St.,nan,Las Vegas,NV,83030,USA,nan,King,Sue,Small,30433168630080.566,2008,January
10148,34,100.0,3,1.3848207999307495e+29,9/11/2003 0:00,Shipped,3,9,2003,Classic Cars,117,S24_2887,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,372131804597611.56,2012,January
10161,25,100.0,2,3.3647897790390056e+27,10/17/2003 0:00,Shipped,4,10,2003,Classic Cars,117,S24_2887,Heintze Collectables,86 21 3555,Smagsloget 45,nan,Aaarhus,nan,8200,Denmark,EMEA,Ibsen,Palle,Small,58006808040427.51,2013,January
10173,23,100.0,16,3.067560489612071e+27,11/5/2003 0:00,Shipped,4,11,2003,Classic Cars,117,S24_2887,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,nan,Bergamo,nan,24100,Italy,EMEA,Rovelli,Giovanni,Small,55385562104325.266,2014,January
10182,20,100.0,13,1.085436657715389e+27,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Small,32945965727466.375,2014,January
10192,23,100.0,1,7.534455661942354e+27,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,117,S24_2887,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,nan,Nashua,NH,62005,USA,nan,Young,Valarie,Medium,86801242283404.88,2014,January
10204,42,100.0,7,1.0484924642582185e+29,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,117,S24_2887,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,nan,Young,Jeff,Medium,323804333550096.0,2015,January
10213,27,100.0,3,3.676156239658275e+27,1/22/2004 0:00,Shipped,1,1,2004,Classic Cars,117,S24_2887,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,nan,London,nan,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,60631314018898.48,2005,January
10227,33,100.0,13,1.259824587182466e+29,3/2/2004 0:00,Shipped,1,3,2004,Classic Cars,117,S24_2887,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",nan,Lyon,nan,69004,France,EMEA,Saveley,Mary,Medium,354940077644447.75,2007,January
10241,28,98.65,5,3.3887612116323625e+27,4/13/2004 0:00,Shipped,2,4,2004,Classic Cars,117,S24_2887,Mini Caravy,88.60.1555,"24, place Kluber",nan,Strasbourg,nan,67000,France,EMEA,Citeaux,Frederique,Small,58213067361481.33,2008,January
10267,43,100.0,2,2.169822702107529e+29,7/7/2004 0:00,Shipped,3,7,2004,Classic Cars,117,S24_2887,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,nan,Young,Jeff,Medium,465813557349668.5,2011,January
10279,48,100.0,2,9.411769418376016e+29,8/9/2004 0:00,Shipped,3,8,2004,Classic Cars,117,S24_2887,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Medium,970142743021665.6,2012,January
10288,48,100.0,8,3.342811995727412e+30,9/1/2004 0:00,Shipped,3,9,2004,Classic Cars,117,S24_2887,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,nan,69045,Singapore,APAC,Victorino,Wendy,Medium,1828335854192935.8,2013,January
10302,45,100.0,4,8.988484880370686e+29,10/6/2003 0:00,Shipped,4,10,2003,Classic Cars,117,S24_2887,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,nan,Liverpool,nan,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,948076203707839.4,2013,January
10311,43,100.0,3,1.9888137769452294e+29,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,117,S24_2887,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Medium,445961184067092.3,2014,January
10332,44,42.26,11,1.4290826729800544e+26,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,117,S24_2887,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,nan,Manchester,nan,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,11954424590836.877,2015,January
10346,24,87.24,5,3.693305127287346e+26,11/29/2004 0:00,Shipped,4,11,2004,Classic Cars,117,S24_2887,Signal Gift Stores,7025551838,8489 Strong St.,nan,Las Vegas,NV,83030,USA,nan,King,Sue,Small,19217973689458.902,2015,January
10368,31,100.0,5,1.01175556919701e+29,1/19/2005 0:00,Shipped,1,1,2005,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Medium,318081054009353.06,2006,January
10380,44,36.29,7,4.225879971053055e+25,2/16/2005 0:00,Shipped,1,2,2005,Classic Cars,117,S24_2887,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Small,6500676865567.966,2007,January
10407,59,98.65,5,1.3170213334816987e+30,4/22/2005 0:00,On Hold,2,4,2005,Classic Cars,117,S24_2887,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,nan,San Jose,CA,94217,USA,nan,Frick,Sue,Medium,1147615498972412.2,2009,January
10420,55,96.3,8,6.1931530526534406e+29,5/29/2005 0:00,In Process,2,5,2005,Classic Cars,117,S24_2887,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,786965885706200.1,2010,January
10109,29,32.1,6,5.6392875810593946e+23,3/10/2003 0:00,Shipped,1,3,2003,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,nan,Philadelphia,PA,71270,USA,nan,Hernandez,Rosa,Small,750951901326.536,2006,January
10122,39,30.96,4,4.517773694107454e+24,5/8/2003 0:00,Shipped,2,5,2003,Classic Cars,37,S24_2972,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",nan,Marseille,nan,13008,France,EMEA,Lebihan,Laurence,Small,2125505514955.7844,2008,January
10135,20,35.87,1,7.0160225904799055e+22,7/2/2003 0:00,Shipped,3,7,2003,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Small,264877756530.81754,2010,January
10147,25,42.67,1,1.676877016426676e+24,9/5/2003 0:00,Shipped,3,9,2003,Classic Cars,37,S24_2972,Collectables For Less Inc.,6175558555,7825 Douglas Av.,nan,Brickhaven,MA,58339,USA,nan,Nelson,Allen,Small,1294942862224.6914,2012,January
10160,42,37.0,2,3.401011619687835e+25,10/11/2003 0:00,Shipped,4,10,2003,Classic Cars,37,S24_2972,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,nan,Los Angeles,CA,nan,USA,nan,Chandler,Michael,Small,5831819287056.0,2013,January
10171,36,35.49,4,7.100157799337002e+24,11/5/2003 0:00,Shipped,4,11,2003,Classic Cars,37,S24_2972,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,nan,Montreal,Quebec,H1J 1C3,Canada,nan,Fresnisre,Jean,Small,2664612129248.2705,2014,January
10181,37,42.67,8,3.860067822437037e+25,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,37,S24_2972,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",nan,Bergen,nan,N 5804,Norway,EMEA,Oeztan,Veysel,Small,6212944408601.317,2014,January
10192,30,30.59,13,5.030438613116253e+23,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,37,S24_2972,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,nan,Nashua,NH,62005,USA,nan,Young,Valarie,Small,709255850389.4242,2014,January
10203,21,37.0,2,1.3285201639405606e+23,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Small,364488705441.0,2015,January
10212,34,43.42,12,2.256056071418941e+25,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Small,4749795860264.882,2005,January
10225,42,36.63,3,3.138265427754657e+25,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,37,S24_2972,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,nan,Gensve,nan,1203,Switzerland,EMEA,Holz,Michael,Small,5602022338187.038,2006,January
10239,20,44.56,2,3.979251811328269e+23,4/12/2004 0:00,Shipped,2,4,2004,Classic Cars,37,S24_2972,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,nan,Oulu,nan,90110,Finland,EMEA,Koskitalo,Pirkko,Small,630813111097.7537,2008,January
10253,40,42.67,7,7.2021319449666265e+25,6/1/2004 0:00,Cancelled,2,6,2004,Classic Cars,37,S24_2972,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,nan,Liverpool,nan,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,8486537541875.736,2010,January
10266,34,40.4,8,1.2673082358408063e+25,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,37,S24_2972,L'ordine Souveniers,0522-556555,Strada Provinciale 124,nan,Reggio Emilia,nan,42100,Italy,EMEA,Moroni,Maurizio,Small,3559927296786.841,2011,January
10278,31,38.89,8,4.462693865294241e+24,8/6/2004 0:00,Shipped,3,8,2004,Classic Cars,37,S24_2972,Signal Gift Stores,7025551838,8489 Strong St.,nan,Las Vegas,NV,83030,USA,nan,King,Sue,Small,2112508903009.4622,2012,January
10287,36,39.65,6,1.7233184568817209e+25,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,37,S24_2972,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,nan,Gensve,nan,1203,Switzerland,EMEA,Holz,Michael,Small,4151287097854.9785,2012,January
10301,48,34.36,10,5.474634630609119e+25,10/5/2003 0:00,Shipped,4,10,2003,Classic Cars,37,S24_2972,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",nan,Oslo,nan,N 0106,Norway,EMEA,Klaeboe,Jan,Small,7399077395600.832,2013,January
10310,33,41.91,4,1.3386061183424755e+25,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,37,S24_2972,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,nan,Koln,nan,50739,Germany,EMEA,Pfalzheim,Henriette,Small,3658696650916.1094,2014,January
10321,37,33.23,12,5.222236342372368e+24,11/4/2004 0:00,Shipped,4,11,2004,Classic Cars,37,S24_2972,FunGiftIdeas.com,5085552555,1785 First Street,nan,New Bedford,MA,50553,USA,nan,Benitez,Violeta,Small,2285221289584.9644,2015,January
10331,27,42.24,13,2.862209306363824e+24,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,nan,Philadelphia,PA,71270,USA,nan,Hernandez,Rosa,Small,1691806521551.393,2015,January
10342,39,40.4,9,3.7981120864553737e+25,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,37,S24_2972,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,6162882512635.929,2015,January
10355,36,38.52,4,1.3674461529075674e+25,12/7/2004 0:00,Shipped,4,12,2004,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Small,3697899610464.794,2016,January
10367,36,100.0,2,4.02274215192741e+29,1/12/2005 0:00,Resolved,1,1,2005,Classic Cars,37,S24_2972,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,nan,Pasadena,CA,90003,USA,nan,Young,Julie,Medium,634250908704702.6,2006,January
10378,41,100.0,7,1.384563286385468e+30,2/10/2005 0:00,Shipped,1,2,2005,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Medium,1176674673129947.2,2007,January
10390,37,100.0,5,3.294806576545394e+29,3/4/2005 0:00,Shipped,1,3,2005,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Medium,574004057176026.8,2008,January
10405,47,44.56,2,3.701215061674576e+26,4/14/2005 0:00,Shipped,2,4,2005,Classic Cars,37,S24_2972,Mini Caravy,88.60.1555,"24, place Kluber",nan,Strasbourg,nan,67000,France,EMEA,Citeaux,Frederique,Small,19238542204841.24,2009,January
10419,15,42.67,7,2.816509466822506e+22,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,37,S24_2972,Salzburg Collectables,6562-9555,Geislweg 14,nan,Salzburg,nan,5020,Austria,EMEA,Pipps,Georg,Small,167824594944.31995,2010,January
10105,44,72.58,4,1.081825272589582e+28,2/11/2003 0:00,Shipped,1,2,2003,Vintage Cars,88,S24_3151,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,nan,Kobenhavn,nan,1734,Denmark,EMEA,Petersen,Jytte,Medium,104010829849087.45,2005,January
10119,35,87.62,13,7.822946236297685e+27,4/28/2003 0:00,Shipped,2,4,2003,Vintage Cars,88,S24_3151,Salzburg Collectables,6562-9555,Geislweg 14,nan,Salzburg,nan,5020,Austria,EMEA,Pipps,Georg,Medium,88447420744178.2,2007,January
10129,41,94.71,4,5.169369149517818e+28,6/12/2003 0:00,Shipped,2,6,2003,Vintage Cars,88,S24_3151,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,nan,London,nan,WX3 6FW,UK,EMEA,Brown,Ann,Medium,227362467208592.22,2009,January
10142,49,98.25,1,2.88555337902284e+29,8/8/2003 0:00,Shipped,3,8,2003,Vintage Cars,88,S24_3151,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Medium,537173470959134.4,2011,January
10154,31,91.17,2,4.071075803929074e+27,10/2/2003 0:00,Shipped,4,10,2003,Vintage Cars,88,S24_3151,Boards & Toys Co.,3105552373,4097 Douglas Av.,nan,Glendale,CA,92561,USA,nan,Young,Leslie,Small,63804982594849.7,2013,January
10167,20,79.66,11,4.15109222187312e+25,10/23/2003 0:00,Cancelled,4,10,2003,Vintage Cars,88,S24_3151,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,nan,Boras,nan,S-844 67,Sweden,EMEA,Larsson,Maria,Small,6442897036173.339,2013,January
10177,45,72.58,2,1.2948987782831645e+28,11/7/2003 0:00,Shipped,4,11,2003,Vintage Cars,88,S24_3151,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",nan,Madrid,nan,28023,Spain,EMEA,Fernandez,Jesus,Medium,113793619253592.8,2014,January
10185,33,74.35,2,1.313285961597948e+27,11/14/2003 0:00,Shipped,4,11,2003,Vintage Cars,88,S24_3151,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,nan,New Bedford,MA,50553,USA,nan,Tam,Wing C,Small,36239287542637.31,2014,January
10197,47,83.2,8,5.467256804971111e+28,11/26/2003 0:00,Shipped,4,11,2003,Vintage Cars,88,S24_3151,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",nan,Barcelona,nan,8022,Spain,EMEA,Saavedra,Eduardo,Medium,233821658641177.0,2014,January
10208,20,89.4,2,1.0445761739928594e+26,1/2/2004 0:00,Shipped,1,1,2004,Vintage Cars,88,S24_3151,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",nan,Lyon,nan,69004,France,EMEA,Saveley,Mary,Small,10220450939136.0,2005,January
10222,47,70.81,14,1.5050108073772998e+28,2/19/2004 0:00,Shipped,1,2,2004,Vintage Cars,88,S24_3151,Collectable Mini Designs Co.,7605558146,361 Furth Circle,nan,San Diego,CA,91217,USA,nan,Thompson,Valarie,Medium,122678881938877.31,2006,January
10233,40,94.71,2,4.242742002733736e+28,3/29/2004 0:00,Shipped,1,3,2004,Vintage Cars,88,S24_3151,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,nan,Newark,NJ,94019,USA,nan,Brown,William,Medium,205979173770887.22,2007,January
10248,30,100.0,5,7.561552166691234e+27,5/7/2004 0:00,Cancelled,2,5,2004,Vintage Cars,88,S24_3151,Land of Toys Inc.,2125557818,897 Long Airport Avenue,nan,NYC,NY,10022,USA,nan,Yu,Kwai,Medium,86957185825504.0,2009,January
10261,22,91.17,3,2.6193714221945465e+26,6/17/2004 0:00,Shipped,2,6,2004,Vintage Cars,88,S24_3151,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,nan,Montreal,Quebec,H1J 1C3,Canada,nan,Fresnisre,Jean,Small,16184472256439.338,2010,January
10273,27,100.0,6,3.736340499221196e+27,7/21/2004 0:00,Shipped,3,7,2004,Vintage Cars,88,S24_3151,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,nan,Bruxelles,nan,B-1180,Belgium,EMEA,Dewey,Catherine,Small,61125612464998.625,2011,January
10283,34,92.94,8,9.9415175033058e+27,8/20/2004 0:00,Shipped,3,8,2004,Vintage Cars,88,S24_3151,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,nan,Tsawassen,BC,T2F 8M4,Canada,nan,Lincoln,Elizabeth,Medium,99707158736500.95,2012,January
10295,46,84.97,3,5.44737909062803e+28,9/10/2004 0:00,Shipped,3,9,2004,Vintage Cars,88,S24_3151,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,nan,Boston,MA,51003,USA,nan,Yoshido,Juri,Medium,233396210136926.38,2013,January
10306,31,84.08,2,2.130272567701678e+27,10/14/2004 0:00,Shipped,4,10,2004,Vintage Cars,88,S24_3151,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,nan,Manchester,nan,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,46154875882204.234,2014,January
10315,24,86.74,1,3.527323373506592e+26,10/29/2004 0:00,Shipped,4,10,2004,Vintage Cars,88,S24_3151,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",nan,Nantes,nan,44000,France,EMEA,Labrune,Janine,Small,18781169754588.215,2014,January
10326,41,85.85,3,2.3560974526773404e+28,11/9/2004 0:00,Shipped,4,11,2004,Vintage Cars,88,S24_3151,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,nan,Lule,nan,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,153495845307856.47,2015,January
10339,55,100.0,13,1.79412343722206e+32,11/23/2004 0:00,Shipped,4,11,2004,Vintage Cars,88,S24_3151,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,nan,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Large,1.3394489304270096e+16,2015,January
10350,30,100.0,9,6.937544824592087e+27,12/2/2004 0:00,Shipped,4,12,2004,Vintage Cars,88,S24_3151,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Medium,83291925326481.0,2016,January
10373,33,57.32,12,1.638932143206673e+26,1/31/2005 0:00,Shipped,1,1,2005,Vintage Cars,88,S24_3151,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,nan,Oulu,nan,90110,Finland,EMEA,Koskitalo,Pirkko,Small,12802078515642.188,2006,January
10384,43,97.87,2,9.838850264678872e+28,2/23/2005 0:00,Shipped,1,2,2005,Vintage Cars,88,S24_3151,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,nan,San Francisco,CA,nan,USA,nan,Brown,Julie,Medium,313669416180138.2,2007,January
10396,27,83.2,7,6.484802048644885e+26,3/23/2005 0:00,Shipped,1,3,2005,Vintage Cars,88,S24_3151,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Small,25465274490263.96,2008,January
10414,60,100.0,5,1.935757354672956e+30,5/6/2005 0:00,On Hold,2,5,2005,Vintage Cars,88,S24_3151,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,nan,Boston,MA,51003,USA,nan,Yoshido,Juri,Medium,1391314973208064.0,2010,January
10110,27,73.62,12,2.437118341530037e+26,3/18/2003 0:00,Shipped,1,3,2003,Classic Cars,85,S24_3191,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,nan,Manchester,nan,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,15611272662822.967,2006,January
10124,49,83.04,11,7.513933796245405e+28,5/21/2003 0:00,Shipped,2,5,2003,Classic Cars,85,S24_3191,Signal Gift Stores,7025551838,8489 Strong St.,nan,Las Vegas,NV,83030,USA,nan,King,Sue,Medium,274115555856383.4,2008,January
10148,31,73.62,5,7.359699047673347e+26,9/11/2003 0:00,Shipped,3,9,2003,Classic Cars,85,S24_3191,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,27128765264333.996,2012,January
10161,20,77.05,4,3.179955992022797e+25,10/17/2003 0:00,Shipped,4,10,2003,Classic Cars,85,S24_3191,Heintze Collectables,86 21 3555,Smagsloget 45,nan,Aaarhus,nan,8200,Denmark,EMEA,Ibsen,Palle,Small,5639109851761.0,2013,January
